time,theta
13.392,0.0105669393111714
13.412,0.0107977404870962
13.432,0.0109829083924345
13.452,0.0110825107431485
13.472,0.0111326455412901
13.492,0.0111177452035207
13.512,0.0110198519103533
13.532,0.0108657624631597
13.552,0.0106786728197787
13.572,0.0104519042066862
13.592,0.0101914822506916
13.612,0.00986589477675263
13.632,0.00948391898354405
13.652,0.00899217717741705
13.676,0.00850719429457587
13.692,0.00803874675480419
13.716,0.00757639200657111
13.732,0.00708271046857104
13.756,0.00653386113352249
13.772,0.00599332518042946
13.792,0.00542314786483692
13.812,0.00488605908582391
13.832,0.00433905199990598
13.852,0.00381181255202964
13.872,0.00322413039677665
13.892,0.00269879014970088
13.912,0.0022223150545195
13.932,0.00173356822380508
13.952,0.00132021634950512
13.972,0.000947410373264985
13.992,0.00059257061275225
14.012,0.000225884509285756
14.032,-7.94931751567625e-05
14.052,-0.000353670286023835
14.072,-0.000552032100149448
14.092,-0.000671348111465567
14.112,-0.000749755130760697
14.136,-0.000790164160967422
14.152,-0.000798113006118244
14.172,-0.000748384294560615
14.192,-0.000624937525281623
14.212,-0.000464129616716202
14.232,-0.000260830963769004
14.256,-2.94025416974153e-05
14.272,0.000264992541258812
14.292,0.000610763131624039
14.312,0.00106539741092329
14.332,0.00161338581391336
14.352,0.00213916248948332
14.376,0.00272252159033735
14.396,0.00334869679279576
14.412,0.00407085067234074
14.432,0.00477168557850875
14.452,0.00548387390535776
14.472,0.00615451847935676
14.492,0.0067433657798291
14.512,0.0073790198133408
14.532,0.00806929768726715
14.556,0.00890945546183254
14.572,0.00972826253777824
14.592,0.0106033823028412
14.612,0.0114640540328572
14.632,0.0123287545342136
14.652,0.0132083362030272
14.672,0.0140055886053972
14.692,0.0147558686328318
14.712,0.0153807312411283
14.732,0.0160567389017924
14.752,0.0167672521324014
14.772,0.0175621786966018
14.792,0.0182646122011226
14.812,0.0188572855739736
14.836,0.0194012108364599
14.852,0.0198373730188771
14.872,0.0202625285453177
14.892,0.0206629133869871
14.912,0.0210459084577317
14.932,0.0213665459306237
14.952,0.0216813250226005
14.972,0.0219423884944792
14.992,0.0221469463009145
15.012,0.0223054335477116
15.032,0.0223716599589684
15.052,0.0223765298712876
15.076,0.022323521608635
15.092,0.0221995205466537
15.116,0.0220419606185883
15.136,0.0218436792998622
15.152,0.0216188913393264
15.176,0.0213293945559904
15.192,0.0209715148602226
15.212,0.0205931803472264
15.232,0.0201786783574476
15.252,0.0197596294384606
15.272,0.0192452630214447
15.292,0.0187116627719817
15.312,0.0181389882877753
15.332,0.017591746639218
15.352,0.0169981060257141
15.372,0.0163125934303657
15.392,0.0156169569996967
15.416,0.0148520332886514
15.432,0.0140997699062011
15.452,0.0132995991229413
15.472,0.0125775747464054
15.496,0.0118803997994779
15.512,0.0112656148425663
15.532,0.0106287064690399
15.556,0.00984730805816988
15.572,0.00904778511157293
15.592,0.00829941314705935
15.612,0.00770785692154917
15.632,0.00712003690120596
15.652,0.00657440431930192
15.672,0.00608306811921058
15.696,0.00562884682582763
15.712,0.00521039152645655
15.732,0.00472228374273248
15.752,0.00417980964655733
15.772,0.00361642398465548
15.792,0.00317767389982097
15.812,0.00282121735271019
15.836,0.00249102860876718
15.856,0.00219943136425308
15.872,0.0019057482113315
15.892,0.00166664084271337
15.912,0.00143931992139171
15.932,0.00123701470630314
15.952,0.00105699349931287
15.972,0.000929945551912872
15.992,0.00085887868562845
16.012,0.000819833893191238
16.032,0.00080765568011875
16.052,0.000816164384971202
16.072,0.000846150682250033
16.092,0.000893044501345648
16.112,0.000959546341825781
16.132,0.00105200618293784
16.152,0.00116952664585451
16.176,0.00130118458019175
16.192,0.00146274280493188
16.212,0.00162709132372291
16.232,0.00179687789842376
16.252,0.00196266829015218
16.276,0.00211072081190707
16.292,0.00225192628681797
16.312,0.00240617168909225
16.332,0.00260933844690869
16.352,0.00281863711943567
16.372,0.00303431774382488
16.396,0.00323008235748208
16.412,0.00338672105468099
16.432,0.0035290826646028
16.452,0.00366773563937905
16.472,0.00381694933246767
16.496,0.00395125543062274
16.512,0.00408608941490514
16.532,0.00419562560567295
16.552,0.00427425297826616
16.576,0.00433231297529284
16.596,0.00436456157743149
