T_train,MAE_mean,MAE_1,MAE_2,NMAE_mean,NMAE_1,NMAE_2
100,0.00475525626740623,0.0038243377396591,0.00568617479515337,0.00275681488096887,0.00144803516174487,0.00406559460019288
105,0.00475975258558469,0.003809182182241,0.00571032298892839,0.00276257859077747,0.00144229670935619,0.00408286047219875
110,0.00468363207335467,0.00376002663869161,0.00560723750801774,0.0027164196662023,0.00142368460961509,0.00400915472278952
115,0.00471007656964692,0.00375906421381159,0.00566108892548224,0.00273548924669015,0.00142332020009854,0.00404765829328177
120,0.00465445778282453,0.00372849735392712,0.00558041821172193,0.00270086274143902,0.00141174646082394,0.00398997902205409
125,0.00466279942903166,0.00373581825533879,0.00558978060272453,0.00270559576093872,0.0014145184238098,0.00399667309806764
130,0.00463995125675803,0.00372955816641063,0.00555034434710543,0.00269031222007255,0.00141214812351189,0.00396847631663322
135,0.00458400938497667,0.00371618306325837,0.00545183570669498,0.00265256340424073,0.00140708381670248,0.00389804299177897
140,0.00461573831763752,0.00376426168316498,0.00546721495211007,0.00266716362530559,0.00142528815347718,0.003909039097134
145,0.00462569286575264,0.00376857389618844,0.00548281183531685,0.00267355586446272,0.00142692091619532,0.00392019081273011
150,0.00461088769521927,0.0037646353968255,0.00545713999361304,0.0026636325965764,0.00142542965523714,0.00390183553791567
155,0.00460287071865515,0.00375992333180024,0.00544581810551005,0.00265869296115896,0.00142364549382006,0.00389374042849787
160,0.00459098959894488,0.00375655208207651,0.00542542711581326,0.0026507649792081,0.00142236901447349,0.00387916094394271
165,0.00458080886673367,0.00374836692512098,0.00541325080834635,0.00264486237012012,0.00141926981249844,0.00387045492774181
170,0.00456549959097098,0.00373808131406838,0.00539291786787359,0.0026356461246963,0.00141537530121881,0.0038559169481738
175,0.00453829644443403,0.00373807925431632,0.00533851363455174,0.00261619631882277,0.0014153745213208,0.00381701811632475
180,0.00452508748918949,0.0037606808747816,0.00528949410359737,0.0026029508274361,0.00142393232750165,0.00378196932737054
185,0.00454523587936224,0.00378928614213936,0.00530118561658513,0.00261254602641717,0.00143476333557806,0.00379032871725628
190,0.00455074695274644,0.003807256201409,0.00529423770408389,0.00261346422338784,0.00144156746205759,0.0037853609847181
195,0.0045611216142174,0.00383167706128963,0.00529056616714518,0.00261677497413467,0.00145081409930421,0.00378273584896512
200,0.00457878223797486,0.00383379746163907,0.00532376701431064,0.00262904564834834,0.00145161696099478,0.0038064743357019
205,0.00455776507487307,0.00379051350247666,0.00532501664726948,0.00262129793910414,0.00143522805941929,0.00380736781878898
210,0.0045413699514066,0.0037609110956569,0.00532182880715631,0.00261455401106972,0.00142401949760667,0.00380508852453277
215,0.00453209720931658,0.00374017246800502,0.00532402195062814,0.00261141185169764,0.00141616708914002,0.00380665661425526
220,0.00452743293838036,0.00373020956111215,0.00532465631564857,0.00260975247425775,0.0014123947655441,0.0038071101829714
225,0.00452462674134084,0.00372356905306912,0.00532568442961255,0.00260886285266261,0.00140988042455417,0.00380784528077105
230,0.00452780677073743,0.00373106036330076,0.00532455317817409,0.00260987667532207,0.00141271691059735,0.00380703644004678
235,0.00451245247339622,0.00371959842786844,0.00530530651892399,0.00260082607361509,0.00140837699957027,0.00379327514765991
240,0.00452644475027763,0.00372478321561072,0.00532810628494453,0.0026099585249388,0.00141034015122373,0.00380957689865387
245,0.00450943268468559,0.00370398657975539,0.0053148787896158,0.00260129253280661,0.00140246577871415,0.00380011928689906
250,0.00451399415742402,0.00368571544006081,0.00534227287478723,0.00260762680585708,0.00139554765209355,0.00381970595962061
