T_train,MAE_mean,MAE_1,MAE_2,NMAE_mean,NMAE_1,NMAE_2
100,0.00456170474076237,0.00375396500382575,0.00536944447769898,0.00263026150483015,0.00142138945133646,0.00383913355832383
105,0.00457865128171539,0.00374903640202892,0.00540826616140187,0.00264320711208043,0.00141952330112017,0.00386689092304069
110,0.00452996886280053,0.00370496286075391,0.00535497486484715,0.00261581163582959,0.00140283543466763,0.00382878783699155
115,0.00455427083674883,0.00370702694684653,0.00540151472665113,0.00263284032254793,0.00140361697370588,0.00386206367138997
120,0.00452397058006786,0.00368590974315466,0.00536203141698105,0.00261472723444049,0.00139562122240325,0.00383383324647773
125,0.0045390395505943,0.00369690093006916,0.00538117817111944,0.00262365299888315,0.00139978289069851,0.00384752310706778
130,0.00452760796546888,0.00369608552447608,0.00535913040646168,0.00261561659122676,0.00139947414810039,0.00383175903435314
135,0.00448363747173477,0.00368545337633821,0.00528182156713133,0.00258596595820394,0.00139544842511341,0.00377648349129447
140,0.00452149260739519,0.0037366581120914,0.00530632710269898,0.00260442064295958,0.00141483642451774,0.00379400486140142
145,0.0045331026292232,0.00374013780549357,0.00532606745295282,0.00261213655286141,0.00141615396463617,0.00380811914108665
150,0.00452609616782639,0.00374106646852968,0.00531112586712309,0.00260697077572071,0.00141650559067478,0.00379743596076665
155,0.00452486299477294,0.00373898276021046,0.00531074322933541,0.0026064394990292,0.00141571662193864,0.00379716237611977
160,0.00452198661375517,0.0037403879999477,0.00530358522756264,0.00260414656398968,0.00141624869747399,0.00379204443050537
165,0.00452033454295863,0.00373724365861242,0.00530342542730484,0.00260349415394831,0.00141505813400288,0.00379193017389375
170,0.00451544155022127,0.00373196553623983,0.00529891756420271,0.0026008833551755,0.00141305964241982,0.00378870706793118
175,0.00448689289780826,0.00372167816592817,0.00525210762968836,0.00258220129876632,0.0014091644650199,0.00375523813251275
180,0.00446123136294215,0.00372074401376038,0.00520171871212393,0.00256401049881691,0.00140881076059381,0.00371921023704001
185,0.00447909874523639,0.00374804090616323,0.00521015658430954,0.0025721948275614,0.00141914636971007,0.00372524328541273
190,0.00448242459228193,0.00376532187127493,0.00519952731328894,0.00257166648724045,0.0014256895797543,0.00371764339472661
195,0.00449260724124228,0.00378960805015262,0.00519560643233194,0.00257486260035278,0.00143488522181138,0.00371483997889417
200,0.00453765143224884,0.00382098345549548,0.0052543194090022,0.00260179232648993,0.00144676510618439,0.00375681954679548
205,0.00453433183519189,0.00378916385243626,0.00527949981794753,0.00260477024056999,0.00143471703219116,0.00377482344894883
210,0.00451902760306231,0.00376329433112895,0.00527476087499568,0.00259817850003986,0.00142492187835785,0.00377143512172187
215,0.00451283909855429,0.00374466078875793,0.00528101740835065,0.00259688752669041,0.00141786653273257,0.00377590852064826
220,0.00451072875422752,0.00373537355222568,0.00528608395622935,0.00259694056352579,0.00141435004282774,0.00377953108422383
225,0.00450974157176995,0.00373022871781689,0.00528925442572301,0.00259709998876381,0.00141240201897827,0.00378179795854934
230,0.00451336841877806,0.00373821594812828,0.00528852088942784,0.00259834988068058,0.00141542627863398,0.00378127348272717
235,0.0044935778925636,0.00368319068548637,0.00530396509964084,0.00259345386233818,0.00139459168699647,0.00379231603767989
240,0.00449047822665159,0.00369424476333168,0.00528671168997149,0.00258937853985744,0.00139877716811511,0.00377997991159977
245,0.00446131053128564,0.0036564692988705,0.00526615176370079,0.00257487681178661,0.00138447398557352,0.0037652796379997
250,0.00446306758152576,0.00363823199226626,0.00528790317078525,0.00257920024275945,0.00137756866940738,0.00378083181611153
