time,vel_sp,vel,theta,acc_sp
0,0,0,-1,-0.0224330669996709
0.02,0,-0.00115972962929612,-0.998862947221171,-0.00955445931389321
0.04,0,-0.00244269652014818,-0.995335534276048,-0.00511095730798104
0.06,0,-0.00370703210126293,-0.989428824033547,-0.000580126864670719
0.08,0,-0.00492318841518485,-0.981172246842053,-0.00114417405352088
0.1,0,-0.00606229118667734,-0.97061480760206,0.00277052578674679
0.12,0,-0.00710083266137373,-0.957822748242321,0.00630433409164258
0.14,0,-0.00802820577097852,-0.942875252872564,0.00518618462981811
0.16,0,-0.00884410250975297,-0.925857364414688,0.00842331737063044
0.18,0,-0.00955517506292979,-0.906856415607808,0.0114994044759574
0.2,0,-0.0101731609474193,-0.88595784997569,0.0105927313160591
0.22,0,-0.010709740501971,-0.863244696846955,0.0136810519558669
0.24,0,-0.0111790536168408,-0.838796031497332,0.0167087799587775
0.26,0,-0.0115910925005095,-0.812687937190839,0.0161647460064058
0.28,0,-0.011957149375348,-0.784993737214065,0.0192431814826584
0.3,0,-0.0122830276970109,-0.755785129042663,0.0222406715098468
0.32,0,-0.0125748357436649,-0.725133444874692,0.0219099573597994
0.34,0,-0.0128325341222611,-0.693110720855942,0.0248311013583615
0.36,0,-0.0130579895996448,-0.659791123048739,0.0276479470238519
0.38,0,-0.0132476369244697,-0.625251078129502,0.0272762541972022
0.4,0,-0.0134011015215508,-0.589570642226021,0.0299080476124358
0.42,0,-0.013514950659816,-0.55283204498037,0.032314774981406
0.44,0,-0.0135867568028144,-0.515121541846575,0.0318996184913991
0.46,0,-0.0136141917454676,-0.476527455515039,0.0340681170564988
0.48,0,-0.0135944282555724,-0.437141633048575,0.0360172885963633
0.5,0,-0.0135274265923634,-0.397057222140758,0.0355318478235425
0.52,0,-0.013410233228179,-0.356369884446501,0.0372187078344739
0.54,0,-0.0132454015739281,-0.315175852377444,0.0386740336955589
0.56,0,-0.0130313929672586,-0.27357222159946,0.0381898487227453
0.58,0,-0.0127729096409838,-0.231655658613063,0.0394292846596476
0.6,0,-0.012468774876828,-0.189522426623024,0.0404005193021027
0.62,0,-0.0121244574296425,-0.147268097929287,0.040009203813484
0.64,0,-0.0117384994285179,-0.104986982127451,0.0407577995618955
0.66,0,-0.011315730851455,-0.0627730874992869,0.0413195916582394
0.68,0,-0.0108557774590315,-0.0207182788486684,0.0409376992023386
0.7,0,-0.010362285414093,0.0210858316954836,0.0412803653886172
0.72,0,-0.00983661625314567,0.0625504974239139,0.0413518705670307
0.74,0,-0.00928060810831781,0.103587380079931,0.0410700116555234
0.76,0,-0.00869726940977317,0.14411126856851,0.0409418697425029
0.78,0,-0.00808682991541952,0.184037774495348,0.0405980393196596
0.8,0,-0.00745355104456301,0.223285668573298,0.0403622662229604
0.82,0,-0.00679560295677123,0.261774894376003,0.0397948612915774
0.84,0,-0.00611748214357518,0.29942797202329,0.0390213083223713
0.86,0,-0.00541678071594164,0.336169173754246,0.0388003593827116
0.88,0,-0.00469855488936824,0.37192521839996,0.0378239033389249
0.9,0,-0.00396138195582729,0.406625618492278,0.0365988611809067
0.92,0,-0.00321088333105815,0.440202597758683,0.0364790009943454
0.94,0,-0.00244648160647917,0.472592210888714,0.035079116887214
0.96,0,-0.00167220404418136,0.503732868421081,0.0335299897085689
0.98,0,-0.000889135987710804,0.533567271651336,0.0334346905321339
1,0,-9.96092198146296e-05,0.562040493483572,0.031720854559302
1.02,0,0.000695729901311814,0.589101780832566,0.0297791284108082
1.04,0,0.00155498036511466,0.614691439321101,0.028865805209445
1.06,0,0.00254238266308399,0.638712705592814,0.0253877937423491
1.08,0,0.00365296204390511,0.66106323122557,0.0213137524591851
1.1,0,0.00490831103105083,0.681634915758841,0.0199458483262625
1.12,2,0.0062614578080066,0.700332611530607,1.77001585183594
1.14,2,0.00857195557050294,0.716967541753591,1.7732487177273
1.16,2,0.0163229071906895,0.729952055207347,1.70868482015
1.18,2,0.0300744526776843,0.73618100689185,1.65674749339477
1.2,2,0.0510518620837743,0.732441824564258,1.56453143041233
1.22,2,0.0783193618584642,0.715085875033184,1.50989383866527
1.24,2,0.111023419273655,0.681343142031311,1.41847117442728
1.26,2,0.148076720982929,0.628577626985115,1.33472309077509
1.28,2,0.18763843823388,0.555332925006033,1.30761994997395
1.3,2,0.22918609329985,0.460466225561419,1.23631013172102
1.32,2,0.270614600391629,0.343845626484475,1.17367297684143
1.34,2,0.312140420573592,0.205642111360284,1.17698240513546
1.36,2,0.351858990117648,0.0466389442253956,1.13210115136069
1.38,2,0.390551193314127,-0.132125320970089,1.08235825679482
1.4,2,0.426753400568444,-0.32943513154882,1.10931690596283
1.42,2,0.461478191087235,-0.543834899087985,1.06592745895607
1.44,2,0.493811026582485,-0.774042232343384,1.04241275453831
1.46,2,0.52461166400831,-1.01851256897072,1.05306550729911
1.48,2,0.553547829645366,-1.27608719818668,1.02973558185407
1.5,2,0.581051231854095,-1.54531143436866,0.997069088604754
1.52,2,0.607315715873291,-1.82518621419654,1.01391380920046
1.54,2,0.632248434589522,-2.1144120151618,0.984372324615593
1.56,2,0.65646872758221,-2.41209296703889,0.959891628022915
1.58,2,0.67940628809812,-2.71708263122919,0.969325277960805
1.6,2,0.701966588372756,-3.02850746867739,0.943115731668389
1.62,2,0.723272273615332,-3.34534468328533,0.924921945559493
1.64,2,0.744327548178911,-3.66667692408116,0.927656449552692
1.66,2,0.764183192352751,-3.99157540786469,0.913164467832518
1.68,2,0.783756459282831,-4.31905137074508,0.8898464881023
1.7,2,0.802244583942359,-4.64824532502438,0.903168863883134
1.72,2,0.820316930257126,-4.97810633845608,0.88277028168071
1.74,2,0.83748543553958,-5.30782378124115,0.876324030466628
1.76,2,0.854062224763318,-5.63632053524795,0.878409003746819
1.78,2,0.8699650631578,-5.96282029717472,0.872665631745643
1.8,2,0.885113818263679,-6.28626897268282,0.863349888886051
1.82,2,0.899821202478545,-6.60590938071889,0.871028676309805
1.84,2,0.913667635133513,-6.9207570227866,0.866237676711521
1.86,2,0.927272085891155,-7.23006348823629,0.862655307002075
1.88,2,0.939989126644954,-7.53295018702039,0.870025697791843
1.9,2,0.952598407255707,-7.82867380687977,0.866464547926394
1.92,2,0.964380847329435,-8.1164813861956,0.872067237756371
1.94,2,0.976111304931748,-8.39563954816531,0.871578304002645
1.96,2,0.987157314388906,-8.66552498824271,0.879171717425521
1.98,2,0.998134729444897,-8.92542906563501,0.879184925552781
2,2,1.00862676489526,-9.17484655476021,0.886535432678591
2.02,2,1.01898313659649,-9.41311392906074,0.888641276163613
2.04,2,1.02907994342599,-9.63982372362441,0.89935795243778
2.06,2,1.03895585366422,-9.85438318893707,0.898539496702793
2.08,2,1.04879027194587,-10.0564597323965,0.908501554370189
2.1,2,1.05833109527416,-10.2455555971214,0.917568789697374
2.12,2,1.06800891301868,-10.4213907239552,0.918063630296869
2.14,2,1.07736142714711,-10.5835802611384,0.929535950320776
2.16,2,1.08697093733779,-10.7318822199917,0.938440316926841
2.18,2,1.09628180376533,-10.8660360543311,0.941157676640347
2.2,2,1.1058997320237,-10.9858315533389,0.949558293188052
2.22,2,1.11530305766256,-11.0911306668818,0.965266147084277
2.24,2,1.12500323475182,-11.1817579721768,0.960785161868456
2.26,2,1.13461958124586,-11.2576872845629,0.976492963653148
2.28,2,1.14447484854281,-11.3187908331941,0.985685863958813
2.3,2,1.15440358592959,-11.3651363376687,0.987162445138946
2.32,2,1.16449154253514,-11.3966566667241,0.997308543122753
2.34,2,1.17480941901267,-11.4134936660651,1.0111815628451
2.36,2,1.18521026675665,-11.4156587523522,1.00829953052447
2.38,2,1.19597276579108,-11.4033452563045,1.02041395429553
2.4,2,1.20676736268428,-11.3766534781496,1.03279062751209
2.42,2,1.21801131060144,-11.335811901275,1.02913848405435
2.44,2,1.22927385070506,-11.281016606071,1.04204334716804
2.46,2,1.24102135476349,-11.2125218344709,1.05016881577478
2.48,2,1.25282226685115,-11.1306166271929,1.05012606930365
2.5,2,1.26508947524404,-11.035576814598,1.05716300290932
2.52,2,1.27748086146265,-10.9277765450774,1.06899795088749
2.54,2,1.29027946303054,-10.8075178278314,1.06336453973385
2.56,2,1.30329646884943,-10.6752423049125,1.07375623575733
2.58,2,1.31663681849732,-10.5312852590225,1.07881419987308
2.6,2,1.33029510534226,-10.3761371658782,1.07739377092932
2.62,2,1.34418880421749,-10.2101758209841,1.0823895046739
2.64,2,1.3584851767047,-10.0339217053737,1.08752229018951
2.66,2,1.37294503207462,-9.84780372885363,1.08470052099314
2.68,2,1.38785999223789,-9.65235444933361,1.08759585257419
2.7,2,1.40289517711333,-9.44805743166345,1.09120595883387
2.72,2,1.418398613849,-9.2354455433881,1.08667142519201
2.74,2,1.43401215354278,-9.01505475675368,1.08957239464736
2.76,2,1.45006494650902,-8.78741337281427,1.08697573258312
2.78,2,1.46625174303625,-8.55310162769059,1.08651956603042
2.8,2,1.48281113294456,-8.31264070700482,1.08266643188692
2.82,2,1.49954677379935,-8.06664173707474,1.08149562766903
2.84,2,1.51656529595563,-7.81562327726955,1.07731225894021
2.86,2,1.53381264147685,-7.56021120953737,1.07412634048749
2.88,2,1.55124726123129,-7.30092640599324,1.0671387758942
2.9,2,1.5689529959785,-7.03839156068017,1.06569226691652
2.92,2,1.58675771752756,-6.77313556317023,1.05822761715107
2.94,2,1.60485611403247,-6.50576273640135,1.04896636751858
2.96,2,1.62298694079324,-6.23681288288513,1.04814171188977
2.98,2,1.64140371054723,-5.96686031717705,1.03691994098483
3,2,1.6598139509925,-5.69645354161753,1.02681881835648
3.02,2,1.6784690589246,-5.4261296506785,1.02411124073486
3.04,2,1.69710428887456,-5.15644096406212,1.01300171217253
3.06,2,1.71591660159431,-4.88788574169561,0.997141007202509
3.08,2,1.73471392419926,-4.62100933639067,0.998279025653056
3.1,2,1.7535993812899,-4.3562727777813,0.981632716111744
3.12,2,1.77248735456742,-4.0942023798331,0.966441573907599
3.14,2,1.7913669840575,-3.83522638324275,0.965499176283401
3.16,2,1.8102674849741,-3.57983975976585,0.948712909530882
3.18,2,1.82907010245675,-3.3284432211914,0.929994719780362
3.2,2,1.84789812121605,-3.08148816339623,0.930536749522727
3.22,2,1.86655576383715,-2.83935238763719,0.911626689242689
3.24,2,1.88522484093869,-2.60243512909445,0.890574675342871
3.26,2,1.90367239201838,-2.37109247821523,0.892748175528161
3.28,2,1.92209505387312,-2.14566710529102,0.870675061739163
3.3,2,1.94026889927065,-1.92649077731826,0.850283809210881
3.32,2,1.95835819065579,-1.71384875379844,0.850681423094092
3.34,2,1.97619207251805,-1.50804453467921,0.82976458351384
3.36,2,1.99386985717443,-1.30930806666825,0.805717139693413
3.38,2,2.01129760702896,-1.11790745255687,0.80910496815272
3.4,2,2.02849173661109,-0.934024577741651,0.785114686378293
3.42,2,2.04544852209143,-0.757884128047429,0.762164786046608
3.44,2,2.0620968523021,-0.589625837429179,0.764542631982963
3.46,2,2.07851677012009,-0.429424936469474,0.740907661759518
3.48,2,2.09456849547738,-0.277385346084567,0.717174961866026
3.5,2,2.11038538565291,-0.133627792523618,0.719920720392894
3.52,2,2.12579380696282,0.00177513331427958,0.69660889175931
3.54,2,2.14094829911162,0.128759774624602,0.671724504056653
3.56,2,2.15567220055851,0.247282128192154,0.676239060649568
3.58,2,2.17010964980785,0.357333153520224,0.651375118644988
3.6,2,2.18411757864883,0.458898661235114,0.628676577060159
3.62,2,2.19779303138587,0.552019197445083,0.631481803383795
3.64,2,2.21105267191476,0.636711969928212,0.608915947274221
3.66,2,2.2239304384338,0.713061965801962,0.584972216596644
3.68,2,2.23641125885753,0.781121326253863,0.589626540400842
3.7,2,2.24846376119274,0.841010925073097,0.566501150454143
3.72,2,2.26014001396919,0.892821688188245,0.544312004472508
