f,P1
1.39013901390134,0.0569144827404506
1.40014001400135,0.0547592040820107
1.41014101410136,0.0517269533901588
1.42014201420137,0.0480845851888823
1.43014301430138,0.0442668732576907
1.44014401440139,0.0408109534103291
1.4501450145014,0.0382478916960066
1.4601460146014,0.0369303609894342
1.47014701470141,0.0368656203315193
1.48014801480142,0.0377012639712543
1.49014901490143,0.0388920711871256
1.50015001500144,0.039898898232044
1.51015101510145,0.0403019900507452
1.52015201520146,0.039832490556203
1.53015301530147,0.0383666217739693
1.54015401540148,0.0359119256619735
1.55015501550149,0.0325984904108254
1.5601560156015,0.0286827885576782
1.57015701570151,0.0245734677278597
1.58015801580152,0.0208834679779586
1.59015901590153,0.0184419356256344
1.60016001600154,0.0179917310523583
1.61016101610155,0.0195246738444881
1.62016201620156,0.0222476330775991
1.63016301630157,0.0252769766678933
1.64016401640158,0.0279946869610146
1.65016501650159,0.030028599257274
1.6601660166016,0.031174776826813
1.67016701670161,0.0313486386550759
1.68016801680162,0.0305600990635944
1.69016901690163,0.0289017771835748
1.70017001700164,0.0265451435551158
1.71017101710165,0.0237437300095105
1.72017201720166,0.0208431683893248
1.73017301730166,0.0182872846407124
1.74017401740167,0.0165692863908742
1.75017501750168,0.0160364434497194
1.76017601760169,0.0166254372859156
1.7701770177017,0.0178818678606885
1.78017801780171,0.0192606583084078
1.79017901790172,0.0203321631843392
1.80018001800173,0.0208160403766298
1.81018101810174,0.020554772168213
1.82018201820175,0.0194866504110578
1.83018301830176,0.0176292646498413
1.84018401840177,0.0150739862405846
1.85018501850178,0.0119991514015843
1.86018601860179,0.00874434532723352
1.8701870187018,0.00612903031055851
1.88018801880181,0.00593167161578661
1.89018901890182,0.00841000224439303
1.90019001900183,0.0117819056489922
1.91019101910184,0.0151071301135591
1.92019201920185,0.0179978250714351
1.93019301930186,0.0202412095041809
1.94019401940187,0.0217044435978566
1.95019501950188,0.0223106961433521
1.96019601960189,0.0220323746517208
1.9701970197019,0.0208886793478999
1.98019801980191,0.0189443157182098
1.99019901990191,0.0163096963880191
2.00020002000192,0.0131471344334043
2.01020102010193,0.00970202659359594
2.02020202020194,0.00645143553356268
2.03020302030195,0.00471152356664381
2.04020402040196,0.00606687496938863
2.05020502050197,0.00897126539999495
2.06020602060198,0.0119753751569474
2.07020702070199,0.0145870413555105
2.080208020802,0.0165877349016465
2.09020902090201,0.0178555095720813
2.10021002100202,0.0183257759391751
2.11021102110203,0.0179807217122985
2.12021202120204,0.016845592457329
2.13021302130205,0.0149870749785616
2.14021402140206,0.0125143034338224
2.15021502150207,0.00958995168436119
2.16021602160208,0.00649073375997202
2.17021702170209,0.00397073632908856
2.1802180218021,0.00416142686501272
2.19021902190211,0.00680432332752281
2.20022002200212,0.00987379509070219
2.21022102210213,0.012725812261422
2.22022202220214,0.0151197310468733
2.23022302230215,0.0169191002735818
2.24022402240216,0.0180399154400183
2.25022502250216,0.0184395125368388
2.26022602260217,0.0181137431653105
2.27022702270218,0.0170959778686749
2.28022802280219,0.0154568647169634
2.2902290229022,0.0133062234807704
2.30023002300221,0.0108026625487716
2.31023102310222,0.00819032063259374
2.32023202320223,0.00592818890146644
2.33023302330224,0.00494292314698307
2.34023402340225,0.00588707974873167
2.35023502350226,0.00786905142506777
2.36023602360227,0.00997861896852784
2.37023702370228,0.0118109091492889
2.38023802380229,0.0131763949282362
2.3902390239023,0.0139753439777174
2.40024002400231,0.0141603275960154
2.41024102410232,0.0137234950015273
2.42024202420233,0.0126906630045928
2.43024302430234,0.0111170276447227
2.44024402440235,0.00908286830235421
2.45024502450236,0.00668875800234134
2.46024602460237,0.00405022772602183
2.47024702470238,0.00129217631210642
2.48024802480239,0.00145915827060032
2.4902490249024,0.00407634293641557
2.50025002500241,0.00644450171232613
2.51025102510242,0.00846094086859851
2.52025202520242,0.0100414452570786
2.53025302530243,0.0111236936215296
2.54025402540244,0.011669761867159
2.55025502550245,0.0116675131721815
2.56025602560246,0.0111308802167661
2.57025702570247,0.0100991893089551
2.58025802580248,0.00863599179517034
2.59025902590249,0.00682892159555885
2.6002600260025,0.00479723385878278
2.61026102610251,0.00275331000793883
2.62026202620252,0.00159506581732879
2.63026302630253,0.00285108319885815
2.64026402640254,0.00475614909402355
2.65026502650255,0.00653966717422083
2.66026602660256,0.00802707246887633
2.67026702670257,0.00913237145082994
2.68026802680258,0.00980471369182905
2.69026902690259,0.0100198522994899
2.7002700270026,0.00977807089823403
2.71027102710261,0.00910301126896515
2.72027202720262,0.00804041873996125
2.73027302730263,0.00665723412667299
2.74027402740264,0.00504372599064284
2.75027502750265,0.00333271611251381
2.76027602760266,0.00184415521757324
2.77027702770267,0.00174475331392591
2.78027802780267,0.00305592686877063
2.79027902790268,0.00451344208467651
2.80028002800269,0.00578283333017077
2.8102810281027,0.00675436703683482
2.82028202820271,0.00737148692605
2.83028302830272,0.00760680529533976
2.84028402840273,0.00745770550505829
2.85028502850274,0.00694604195637073
2.86028602860275,0.00612033164437982
2.87028702870276,0.00506392569331905
2.88028802880277,0.00392301349868661
2.89028902890278,0.00299354566842605
2.90029002900279,0.00280169992702417
2.9102910291028,0.00353406294804919
2.92029202920281,0.00470978062840066
2.93029302930282,0.00593597773706862
2.94029402940283,0.00702136852377185
2.95029502950284,0.0078621736071677
2.96029602960285,0.00839614293983991
2.97029702970286,0.00858848529380058
2.98029802980287,0.00842728853876796
2.99029902990288,0.00792169555391826
3.00030003000289,0.00710097586088125
3.0103010301029,0.0060145800205628
3.02030203020291,0.00473568479968626
3.03030303030292,0.00337973616857768
3.04030403040293,0.002196629087476
3.05030503050294,0.00185140479310017
3.06030603060294,0.0026528439416336
3.07030703070295,0.003814073445301
3.08030803080296,0.00491669955647186
3.09030903090297,0.00581553506058551
3.10031003100298,0.00644069633361696
3.11031103110299,0.00675483715321881
3.120312031203,0.00674336106895369
3.13031303130301,0.00641175226381335
3.14031403140302,0.00578494553801368
3.15031503150303,0.00490847526442087
3.16031603160304,0.00385505086581794
3.17031703170305,0.00275366151907357
3.18031803180306,0.00191403787826489
3.19031903190307,0.00196006029449572
3.20032003200308,0.00283849936650724
3.21032103210309,0.00393409227341325
3.2203220322031,0.00496703844551883
3.23032303230311,0.00582200415900411
3.24032403240312,0.00643653631354052
3.25032503250313,0.00677494143530666
3.26032603260314,0.0068218802557743
3.27032703270315,0.00658074808781157
3.28032803280316,0.00607359916062499
3.29032903290317,0.00534252312184417
3.30033003300318,0.00445474595021396
3.31033103310318,0.00351890818428636
3.32033203320319,0.00272987076133365
3.3303330333032,0.00241218578934959
3.34033403340321,0.00275440690350264
3.35033503350322,0.00349298439806373
3.36033603360323,0.00430968677138376
3.37033703370324,0.00503113442589419
3.38033803380325,0.00556808346843894
3.39033903390326,0.00587283143974803
3.40034003400327,0.00592411577657166
3.41034103410328,0.0057223731766325
3.42034203420329,0.00528913987410119
3.4303430343033,0.00466976802348755
3.44034403440331,0.00394230650569177
3.45034503450332,0.00323962678649634
3.46034603460333,0.00278076699519847
3.47034703470334,0.00280344830368202
3.48034803480335,0.00330167183090839
3.49034903490336,0.00403743345685163
3.50035003500337,0.00479895697409501
3.51035103510338,0.00545806582090467
3.52035203520339,0.00593883576012792
3.5303530353034,0.00619650856217397
3.54035403540341,0.0062088416910435
3.55035503550342,0.00597299607931437
3.56035603560343,0.00550494231987804
3.57035703570343,0.00484107465759371
3.58035803580344,0.00404442238797541
3.59035903590345,0.00322332496778847
3.60036003600346,0.0025763836559493
3.61036103610347,0.00240391926250647
3.62036203620348,0.00281733724891022
3.63036303630349,0.0035586875942148
3.6403640364035,0.00436189481213005
3.65036503650351,0.0050780463712018
3.66036603660352,0.00562523194422413
3.67036703670353,0.00595615426647152
3.68036803680354,0.0060462104589803
3.69036903690355,0.00588944313602884
3.70037003700356,0.00549745044058229
3.71037103710357,0.00490013967650805
3.72037203720358,0.00414964068768408
3.73037303730359,0.0033328351176189
3.7403740374036,0.00260630364138594
3.75037503750361,0.00224418237663629
3.76037603760362,0.0024708379624623
3.77037703770363,0.00311865487160439
3.78037803780364,0.00389174274158107
3.79037903790365,0.00461294375628115
3.80038003800366,0.00518861109825707
3.81038103810367,0.00556585105845378
3.82038203820368,0.00571612067144351
3.83038303830369,0.0056296948937223
3.8403840384037,0.00531402519918249
3.8503850385037,0.00479407374450333
3.86038603860371,0.00411530855684876
3.87038703870372,0.00335344468598549
3.88038803880373,0.00264186475415082
3.89038903890374,0.00221787952555207
3.90039003900375,0.00232689845782048
3.91039103910376,0.00288490315345788
3.92039203920377,0.00361110777668812
3.93039303930378,0.00431552030799875
3.94039403940379,0.0048964695574049
3.9503950395038,0.00529661792724117
3.96039603960381,0.00548405915923414
3.97039703970382,0.00544576529084619
3.98039803980383,0.00518555035259007
3.99039903990384,0.00472413126608454
4.00040004000385,0.00410154387037676
4.01040104010386,0.00338508950423383
4.02040204020387,0.00269163886213396
4.03040304030388,0.00222952762629431
4.04040404040389,0.00224675982099421
4.0504050405039,0.00272653188268856
4.06040604060391,0.00341245227619521
4.07040704070392,0.00410500839488386
4.08040804080393,0.00469464076871352
4.09040904090394,0.00511946143574517
4.10041004100395,0.00534414540839066
4.11041104110395,0.00535230923229223
4.12041204120396,0.0051439967401557
4.13041304130397,0.00473534289124766
4.14041404140398,0.00416019190934205
4.15041504150399,0.00347586737875818
4.160416041604,0.0027799072120531
4.17041704170401,0.00224743393322001
4.18041804180402,0.00212793466427196
4.19041904190403,0.00249415812447229
4.20042004200404,0.00312524751308546
4.21042104210405,0.00380196207088124
4.22042204220406,0.00440009589502142
4.23042304230407,0.00485067299962085
4.24042404240408,0.00511406607917398
4.25042504250409,0.00517026348074297
4.2604260426041,0.00501555340818788
4.27042704270411,0.00466176677761068
4.28042804280412,0.00413734385027035
4.29042904290413,0.00349176636607928
4.30043004300414,0.00280889687545536
4.31043104310415,0.00224021808774565
4.32043204320416,0.00202716605901766
4.33043304330417,0.00230589391622952
4.34043404340418,0.00289729121160886
4.35043504350419,0.00356954412577927
4.36043604360419,0.00418631068682633
4.3704370437042,0.004672950586852
4.38043804380421,0.00498650726928849
4.39043904390422,0.00510410708863617
4.40044004400423,0.00501900020385292
4.41044104410424,0.00473950279888847
4.42044204420425,0.00428960606088898
4.43044304430426,0.00371199535464858
4.44044404440427,0.00307670467724184
4.45044504450428,0.00250169282650941
4.46044604460429,0.00217470650026964
4.4704470447043,0.00226349419820835
4.48044804480431,0.00270454473294431
4.49044904490432,0.00329168579539791
4.50045004500433,0.00386912081301816
4.51045104510434,0.00434701031708923
4.52045204520435,0.00467364125832206
4.53045304530436,0.00482040157991125
4.54045404540437,0.00477590252785175
4.55045504550438,0.00454400776392748
4.56045604560439,0.0041438739622368
4.5704570457044,0.00361226487700606
4.58045804580441,0.00301078899847838
4.59045904590442,0.00244417359198957
4.60046004600443,0.00208609844534534
4.61046104610444,0.00211868604097355
4.62046204620445,0.00251746787495731
4.63046304630446,0.00308635753175454
4.64046404640446,0.00366463337391444
4.65046504650447,0.00415902689382426
4.66046604660448,0.00451594290380548
4.67046704670449,0.0047051927358184
4.6804680468045,0.00471363729568707
4.69046904690451,0.00454307781642295
4.70047004700452,0.00421017965989835
4.71047104710453,0.00374830223517446
4.72047204720454,0.00321279915074879
4.73047304730455,0.00269283725828168
4.74047404740456,0.00232574395082041
4.75047504750457,0.00226297091018169
4.76047604760458,0.00253133667136013
4.77047704770459,0.00299727144074769
4.7804780478046,0.00350945939132084
4.79047904790461,0.00396625443415852
4.80048004800462,0.0043062291155817
4.81048104810463,0.00449346736723082
4.82048204820464,0.00451017209613336
4.83048304830465,0.00435370356447774
4.84048404840466,0.00403589164776029
4.85048504850467,0.00358426444416081
4.86048604860468,0.00304668324666459
4.87048704870469,0.00250357956296359
4.8804880488047,0.00209036735328294
4.89048904890471,0.00198442647130793
4.90049004900472,0.00224557038681178
4.91049104910473,0.00273154238696398
4.92049204920473,0.00327485102894975
4.93049304930474,0.00376924752563134
4.94049404940475,0.00415309140142416
4.95049504950476,0.0043905353344297
4.96049604960477,0.00446316120556624
4.97049704970478,0.00436685736596288
4.98049804980479,0.00411098455125259
